science_release,input_catalogue_release,physical_object_id,object_id,object_class,source_key,redshift,quality_flag,evidence_status,mass_comparability_group,growth_ranking_eligible_flag,primary_growth_ranking_flag,growth_ranking_eligibility_reason,source_caveat_tags,rank_global_navigation,rank_within_object_class,growth_pressure_tier,growth_pressure_score_0_100,required_fedd_seed1e2,required_log_mseed_fedd0p3,systematic_envelope_available_flag,required_fedd_seed1e2_systematic_low,required_fedd_seed1e2_systematic_high,edd_ratio_consistency_flag,edd_ratio_log_residual_dex,uncertainty_pressure_tier,prob_required_fedd_seed1e2_gt_1,required_fedd_seed1e2_p16,required_fedd_seed1e2_p50,required_fedd_seed1e2_p84,followup_priority_category,most_needed_followup,followup_value_score_0_100,rank_followup_global_navigation,rank_followup_within_object_class,global_rank_policy
v3-shared-science,v3-dataset-catalogue,HZA-DC-519281,DC_519281,broad_line_agn,ren25_alpine_cristal_jwst_blagn_candidates,5.5759,tentative,candidate,virial_balmer_single_epoch,True,False,eligible_numeric_mass_with_resolved_identity_and_lensing,table1_flux_is_dust_corrected;formal_mbh_errors_exclude_0p4dex_virial_systematic;intermediate_width_component;oiii_outflow_detected;flux_ratio_and_kinematics_favor_blr;complex_gas_kinematics_may_mimic_blr,133,49,low,24.316292271660718,0.5917955072599286,4.33714296145302,True,0.5418549581240697,0.6417360563957877,consistent,0.0003705451175633,lower_pressure,0.0,0.5780058432915647,0.5916421946229147,0.605263437751336,F_context,retain for catalogue context; no priority claim,31.458977536299642,134,50,navigation_only_no_cross_class_demographic_inference
v3-shared-science,v3-dataset-catalogue,HZA-RUBIES-UDS-970351,RUBIES-UDS-970351,broad_line_agn,taylor24_ceers_rubies_blagn,5.282,robust,secure,virial_balmer_single_epoch,True,True,eligible_numeric_mass_with_resolved_identity_and_lensing,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,134,50,low,24.29761151148394,0.5915713381378073,4.518596561108432,True,0.5336876455607223,0.649455030714892,not_evaluable,,lower_pressure,0.0,0.5719216405686854,0.5918734228667858,0.611410399914713,F_context,retain for catalogue context; no priority claim,31.457856690689034,135,51,navigation_only_no_cross_class_demographic_inference
v3-shared-science,v3-dataset-catalogue,HZA-THRILS-40467,THRILS-40467,broad_line_agn,davis26_thrils_blagn,5.27,robust,secure,virial_balmer_single_epoch,True,True,eligible_numeric_mass_with_resolved_identity_and_lensing,formal_mbh_errors_exclude_virial_systematic;previous_rubies_spectrum_no_reported_broad_detection;narrow_halpha_dominated;source_extreme_eelg_row_assignments_internally_inconsistent,135,51,low,24.23889649444019,0.5908667579332822,4.520429150266332,True,0.5331649261038601,0.6485685897627044,not_evaluable,,lower_pressure,0.0,0.5885253031908767,0.5908411480094634,0.5931548700496869,F_context,retain for catalogue context; no priority claim,31.45433378966641,136,52,navigation_only_no_cross_class_demographic_inference
v3-shared-science,v3-dataset-catalogue,HZA-THRILS-49400,THRILS-49400,broad_line_agn,davis26_thrils_blagn,5.11,robust,secure,virial_balmer_single_epoch,True,True,eligible_numeric_mass_with_resolved_identity_and_lensing,formal_mbh_errors_exclude_virial_systematic;fwhm_not_tabulated;previous_ceers_spectrum_no_reported_broad_detection;source_extreme_eelg_row_assignments_internally_inconsistent,136,52,low,23.482877536447425,0.5817945304373691,4.5477022428971186,True,0.5264908678482654,0.6370981930264723,not_evaluable,,lower_pressure,0.0,0.5784646872414956,0.5817952927674193,0.5850887811414374,F_context,retain for catalogue context; no priority claim,31.408972652186847,137,53,navigation_only_no_cross_class_demographic_inference
v3-shared-science,v3-dataset-catalogue,HZA-GOODS-N-14409,GOODS-N-14409,broad_line_agn,matthee23_eiger_fresco_blagn,5.139,robust,secure,virial_balmer_single_epoch,True,True,eligible_numeric_mass_with_resolved_identity_and_lensing,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,137,53,low,23.396266723787903,0.5807552006854548,4.5186767055116865,True,0.5250205365121866,0.6364898648587229,not_evaluable,,lower_pressure,0.0,0.5650950028261379,0.580996731925076,0.5964101630641829,F_context,retain for catalogue context; no priority claim,31.403776003427275,138,54,navigation_only_no_cross_class_demographic_inference
v3-shared-science,v3-dataset-catalogue,HZA-J0100-2017,J0100-2017,broad_line_agn,matthee23_eiger_fresco_blagn,4.938,robust,secure,virial_balmer_single_epoch,True,True,eligible_numeric_mass_with_resolved_identity_and_lensing,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,138,54,low,22.854337972319094,0.5742520556678291,4.598042389413726,True,0.5214715358454185,0.6270325754902399,not_evaluable,,lower_pressure,0.0,0.5629668018930261,0.5743784447240771,0.5858392436324912,F_context,retain for catalogue context; no priority claim,31.371260278339147,139,55,navigation_only_no_cross_class_demographic_inference
v3-shared-science,v3-dataset-catalogue,HZA-J0148-4214,J0148-4214,broad_line_agn,matthee23_eiger_fresco_blagn,5.019,robust,secure,virial_balmer_single_epoch,True,True,eligible_numeric_mass_with_resolved_identity_and_lensing,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,139,55,low,22.846035912089654,0.5741524309450758,4.540250383033429,True,0.5201907363073807,0.6281141255827709,not_evaluable,,lower_pressure,0.0,0.5630357693546437,0.5740844378824453,0.5849619534265248,F_context,retain for catalogue context; no priority claim,31.37076215472538,140,56,navigation_only_no_cross_class_demographic_inference
v3-shared-science,v3-dataset-catalogue,HZA-J0100-15157,J0100-15157,broad_line_agn,matthee23_eiger_fresco_blagn,4.941,robust,secure,virial_balmer_single_epoch,True,True,eligible_numeric_mass_with_resolved_identity_and_lensing,flat_optical_continuum_exception_to_sample_trend;formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,140,56,low,22.101439217824847,0.5652172706138981,4.5103840090435225,True,0.5123932266312909,0.6180413145965056,not_evaluable,,lower_pressure,0.0,0.556690898022057,0.565137998335343,0.5735811520135705,F_context,retain for catalogue context; no priority claim,31.326086353069492,141,57,navigation_only_no_cross_class_demographic_inference
v3-shared-science,v3-dataset-catalogue,HZA-J1526M2050-BHAE-3,J1526M2050-BHAE-3,broad_line_agn,lin24_aspire_blagn,4.8751,robust,probable,virial_balmer_single_epoch,True,True,eligible_numeric_mass_with_resolved_identity_and_lensing,blueshifted_halpha_absorption_266_km_s;absorption_interpretation_uncertain;total_luminosity_reported_without_absorption;formal_mbh_errors_exclude_virial_systematic;nominal_mass_and_lbol_uncorrected_for_dust,141,57,low,21.94407286165244,0.5633288743398293,4.538261134476657,True,0.5114569706252963,0.6152007780543625,not_evaluable,,lower_pressure,0.0,0.5311847368573198,0.5634690053264355,0.5959777652516484,F_context,retain for catalogue context; no priority claim,31.316644371699148,142,58,navigation_only_no_cross_class_demographic_inference
v3-shared-science,v3-dataset-catalogue,HZA-GS-38562,GS-38562,broad_line_agn,juodzbalis25_jades_blagn,4.822,robust,secure,virial_balmer_single_epoch,True,True,eligible_numeric_mass_with_resolved_identity_and_lensing,,142,58,low,21.93665504135748,0.5632398604962897,4.57519350646901,True,0.5325734434093774,0.5939062775832019,consistent,-0.0104482088348166,lower_pressure,0.0,0.5303550022531546,0.56238798108879,0.5940285091498984,F_context,retain for catalogue context; no priority claim,31.316199302481447,143,59,navigation_only_no_cross_class_demographic_inference
v3-shared-science,v3-dataset-catalogue,HZA-DC-848185-A,DC_848185_a,broad_line_agn,ren25_alpine_cristal_jwst_blagn_candidates,5.2931,tentative,candidate,virial_balmer_single_epoch,True,False,eligible_numeric_mass_with_resolved_identity_and_lensing,table1_flux_is_dust_corrected;formal_mbh_errors_exclude_0p4dex_virial_systematic;intermediate_width_component;complex_merger_system;no_oiii_outflow_at_peak;shared_integrated_host_mass;complex_gas_kinematics_may_mimic_blr,143,59,low,21.441730364026697,0.5573007643683203,4.21611694785277,True,0.5108590340042937,0.603742494732347,consistent,0.0003705451175616,lower_pressure,0.0,0.5311732970606785,0.5575813347727965,0.5842741780248925,F_context,retain for catalogue context; no priority claim,31.286503821841603,144,60,navigation_only_no_cross_class_demographic_inference
v3-shared-science,v3-dataset-catalogue,HZA-CEERS-1244,CEERS-1244,broad_line_agn,taylor24_ceers_rubies_blagn,4.478,robust,secure,virial_balmer_single_epoch,True,True,eligible_numeric_mass_with_resolved_identity_and_lensing,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,144,60,low,20.74316356428715,0.5390234084690856,4.58080857980004,True,0.4927155555078239,0.5853312614303471,not_evaluable,,lower_pressure,0.0,0.5372093749598066,0.5390515881269144,0.5418685391489971,F_context,retain for catalogue context; no priority claim,31.244589813857228,145,61,navigation_only_no_cross_class_demographic_inference
v3-shared-science,v3-dataset-catalogue,HZA-RUBIES-EGS-13872,RUBIES-EGS-13872,broad_line_agn,taylor24_ceers_rubies_blagn,5.262,robust,secure,virial_balmer_single_epoch,True,True,eligible_numeric_mass_with_resolved_identity_and_lensing,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,145,61,low,20.48878990811665,0.5458654788973998,4.134962577827206,True,0.48828473217826485,0.6034462256165348,not_evaluable,,lower_pressure,0.0,0.5138395889600125,0.5450245882635101,0.5718596963263907,F_context,retain for catalogue context; no priority claim,31.229327394486997,146,62,navigation_only_no_cross_class_demographic_inference
v3-shared-science,v3-dataset-catalogue,HZA-J0100-12446,J0100-12446,broad_line_agn,matthee23_eiger_fresco_blagn,4.699,robust,secure,virial_balmer_single_epoch,True,True,eligible_numeric_mass_with_resolved_identity_and_lensing,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,146,62,low,19.924789464226947,0.5390974735707234,4.421588431957076,True,0.48972957306058373,0.5884653740808629,not_evaluable,,lower_pressure,0.0,0.5331510905364543,0.5390481089338283,0.5449078309470441,F_context,retain for catalogue context; no priority claim,31.195487367853616,147,63,navigation_only_no_cross_class_demographic_inference
v3-shared-science,v3-dataset-catalogue,HZA-J2132P1217-BHAE-1,J2132P1217-BHAE-1,broad_line_agn,lin24_aspire_blagn,4.925,robust,secure,virial_balmer_single_epoch,True,True,eligible_numeric_mass_with_resolved_identity_and_lensing,formal_mbh_errors_exclude_virial_systematic;nominal_mass_and_lbol_uncorrected_for_dust,147,63,low,19.790949609108882,0.5374913953093066,4.25786131763502,True,0.484899282265343,0.5900835083532698,not_evaluable,,lower_pressure,0.0,0.5248828217024087,0.5374045484883063,0.5498947106062905,F_context,retain for catalogue context; no priority claim,31.18745697654653,148,64,navigation_only_no_cross_class_demographic_inference
v3-shared-science,v3-dataset-catalogue,HZA-THRILS-101567,THRILS-101567,broad_line_agn,davis26_thrils_blagn,5.33,robust,secure,virial_balmer_single_epoch,True,True,eligible_numeric_mass_with_resolved_identity_and_lensing,formal_mbh_errors_exclude_virial_systematic;fwhm_not_tabulated;first_spectroscopic_targeting_reported;source_extreme_eelg_row_assignments_internally_inconsistent,148,64,low,19.448901978111838,0.533386823737342,3.990881665513033,True,0.4747728870629088,0.5920007604117752,not_evaluable,,lower_pressure,0.0,0.5134896442675737,0.5334798183447038,0.5535032623055011,F_context,retain for catalogue context; no priority claim,31.16693411868671,149,65,navigation_only_no_cross_class_demographic_inference
v3-shared-science,v3-dataset-catalogue,HZA-J1148-7111,J1148-7111,broad_line_agn,matthee23_eiger_fresco_blagn,4.339,robust,secure,virial_balmer_single_epoch,True,True,eligible_numeric_mass_with_resolved_identity_and_lensing,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,149,65,low,19.424528569330477,0.526048711864607,4.543886799941253,True,0.4816189220111774,0.5704785017180366,not_evaluable,,lower_pressure,0.0,0.5171957981957775,0.5259725110808275,0.5347115202990732,F_context,retain for catalogue context; no priority claim,31.16547171415983,150,66,navigation_only_no_cross_class_demographic_inference
v3-shared-science,v3-dataset-catalogue,HZA-GN-77652,GN-77652,broad_line_agn,juodzbalis25_jades_blagn,5.229,robust,secure,virial_balmer_single_epoch,True,True,eligible_numeric_mass_with_resolved_identity_and_lensing,,150,66,low,18.95358902332188,0.5274430682798625,3.992228239684468,True,0.4931935183915599,0.5616926181681653,consistent,-0.0094182131708325,lower_pressure,0.0,0.49085431657176415,0.5274451864362972,0.5661864598581388,F_context,retain for catalogue context; no priority claim,31.137215341399312,151,67,navigation_only_no_cross_class_demographic_inference
v3-shared-science,v3-dataset-catalogue,HZA-THRILS-44774,THRILS-44774,broad_line_agn,davis26_thrils_blagn,5.11,robust,secure,virial_balmer_single_epoch,True,True,eligible_numeric_mass_with_resolved_identity_and_lensing,formal_mbh_errors_exclude_virial_systematic;fwhm_not_tabulated;first_spectroscopic_targeting_reported;source_extreme_eelg_row_assignments_internally_inconsistent,151,67,low,18.874238987355447,0.5264908678482654,4.0477022428971186,True,0.4711872052591619,0.5817945304373691,not_evaluable,,lower_pressure,0.0,0.5199931954167261,0.5265542087549295,0.533026322344342,F_context,retain for catalogue context; no priority claim,31.132454339241328,152,68,navigation_only_no_cross_class_demographic_inference
v3-shared-science,v3-dataset-catalogue,HZA-J2232P2930-BHAE-3,J2232P2930-BHAE-3,broad_line_agn,lin24_aspire_blagn,4.7061,robust,secure,virial_balmer_single_epoch,True,True,eligible_numeric_mass_with_resolved_identity_and_lensing,formal_mbh_errors_exclude_virial_systematic;nominal_mass_and_lbol_uncorrected_for_dust,152,68,low,18.778937498139012,0.5253472499776681,4.277719922265289,True,0.47587952399107036,0.5748149759642658,not_evaluable,,lower_pressure,0.0,0.503644867003892,0.5252908161317459,0.5466584211550626,F_context,retain for catalogue context; no priority claim,31.126736249888342,153,69,navigation_only_no_cross_class_demographic_inference
v3-shared-science,v3-dataset-catalogue,HZA-GS-172975,GS-172975,broad_line_agn,juodzbalis25_jades_blagn,4.741,robust,secure,virial_balmer_single_epoch,True,True,eligible_numeric_mass_with_resolved_identity_and_lensing,,153,69,low,18.714821266187034,0.5245778551942444,4.247585802746482,True,0.4946019777545733,0.5545537326339155,consistent,-0.020659450546418,lower_pressure,0.0,0.4928329455510573,0.5238529676991703,0.5559351301517117,F_context,retain for catalogue context; no priority claim,31.12288927597122,154,70,navigation_only_no_cross_class_demographic_inference
v3-shared-science,v3-dataset-catalogue,HZA-J0109M3047-BHAE-1,J0109M3047-BHAE-1,broad_line_agn,lin24_aspire_blagn,4.36,robust,secure,virial_balmer_single_epoch,True,True,eligible_numeric_mass_with_resolved_identity_and_lensing,formal_mbh_errors_exclude_virial_systematic;nominal_mass_and_lbol_uncorrected_for_dust,154,70,low,18.667968732616654,0.5240156247913998,4.505138204228501,True,0.4793043940071508,0.5687268555756488,not_evaluable,,lower_pressure,0.0,0.5141209763677702,0.5240814884892498,0.5337923602867751,F_context,retain for catalogue context; no priority claim,31.120078123957,155,71,navigation_only_no_cross_class_demographic_inference
v3-shared-science,v3-dataset-catalogue,HZA-RUBIES-EGS-46985,RUBIES-EGS-46985,broad_line_agn,taylor24_ceers_rubies_blagn,4.963,robust,secure,virial_balmer_single_epoch,True,True,eligible_numeric_mass_with_resolved_identity_and_lensing,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,155,71,low,18.40072497695864,0.5208086997235036,4.077466503957366,True,0.4676649548537586,0.573952444593249,not_evaluable,,lower_pressure,0.0,0.49944611078955,0.5208710653660353,0.5425071553934674,F_context,retain for catalogue context; no priority claim,31.104043498617518,156,72,navigation_only_no_cross_class_demographic_inference
v3-shared-science,v3-dataset-catalogue,HZA-DC-848185-B,DC_848185_b,broad_line_agn,ren25_alpine_cristal_jwst_blagn_candidates,5.2931,tentative,candidate,virial_balmer_single_epoch,True,False,eligible_numeric_mass_with_resolved_identity_and_lensing,table1_flux_is_dust_corrected;formal_mbh_errors_exclude_0p4dex_virial_systematic;intermediate_width_component;complex_merger_system;no_oiii_outflow_at_peak_b;system_outflow_centered_at_peak_d;shared_integrated_host_mass;complex_gas_kinematics_may_mimic_blr,156,72,low,17.86184698179964,0.5143421637815957,3.84611694785277,True,0.4679004334175688,0.5607838941456225,consistent,0.0003705451175614,lower_pressure,0.0,0.49187631973557827,0.5145270399950883,0.5374907382974825,F_context,retain for catalogue context; no priority claim,31.071710818907977,157,73,navigation_only_no_cross_class_demographic_inference
v3-shared-science,v3-dataset-catalogue,HZA-DC-873321,DC_873321,broad_line_agn,ren25_alpine_cristal_jwst_blagn_candidates,5.1542,tentative,candidate,virial_balmer_single_epoch,True,False,eligible_numeric_mass_with_resolved_identity_and_lensing,table1_flux_is_dust_corrected;formal_mbh_errors_exclude_0p4dex_virial_systematic;intermediate_width_component;oiii_outflow_detected;distinct_broad_halpha_and_outflow_kinematics;merger_system;complex_gas_kinematics_may_mimic_blr,157,73,low,17.81032971783077,0.5137239566139692,3.9095721510127524,True,0.4689549843600286,0.5584929288679099,consistent,0.0003705451175701,lower_pressure,0.0,0.49034438246994305,0.5135987371433612,0.5377613562687714,F_context,retain for catalogue context; no priority claim,31.068619783069845,158,74,navigation_only_no_cross_class_demographic_inference
v3-shared-science,v3-dataset-catalogue,HZA-DC-417567,DC_417567,broad_line_agn,ren25_alpine_cristal_jwst_blagn_candidates,5.67,tentative,candidate,virial_balmer_single_epoch,True,False,eligible_numeric_mass_with_resolved_identity_and_lensing,table1_flux_is_dust_corrected;formal_mbh_errors_exclude_0p4dex_virial_systematic;intermediate_width_component;instrument_corrected_fwhm_below_600_km_s;barely_above_4sigma;no_oiii_outflow;bpt_agn_region;complex_gas_kinematics_may_mimic_blr,158,74,low,17.6106406844169,0.5113276882130028,3.6531683543408695,True,0.46019491939170243,0.5624604570343033,consistent,0.0003705451175648,lower_pressure,0.0,0.4989393513733217,0.5115489798763326,0.5241514169087822,F_context,retain for catalogue context; no priority claim,31.056638441065015,159,75,navigation_only_no_cross_class_demographic_inference
v3-shared-science,v3-dataset-catalogue,HZA-GS-8083,GS-8083,broad_line_agn,juodzbalis25_jades_blagn,4.753,robust,secure,virial_balmer_single_epoch,True,True,eligible_numeric_mass_with_resolved_identity_and_lensing,,159,75,low,17.61009069975248,0.5113210883970297,4.107751030186363,True,0.4812433773148516,0.541398799479208,consistent,0.0154685851318205,lower_pressure,0.0,0.48080315699141296,0.5121781803716463,0.5428100845420517,F_context,retain for catalogue context; no priority claim,31.05660544198515,160,76,navigation_only_no_cross_class_demographic_inference
v3-shared-science,v3-dataset-catalogue,HZA-RUBIES-EGS-29489,RUBIES-EGS-29489,broad_line_agn,taylor24_ceers_rubies_blagn,4.543,robust,secure,virial_balmer_single_epoch,True,True,eligible_numeric_mass_with_resolved_identity_and_lensing,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,160,76,low,17.39989447463301,0.5087987336955961,4.2119260526551985,True,0.46160033539359274,0.5559971319975996,not_evaluable,,lower_pressure,0.0,0.5004215596946006,0.5088890871782348,0.5162760567793092,F_context,retain for catalogue context; no priority claim,31.04399366847798,161,77,navigation_only_no_cross_class_demographic_inference
v3-shared-science,v3-dataset-catalogue,HZA-RUBIES-EGS-45599,RUBIES-EGS-45599,broad_line_agn,taylor24_ceers_rubies_blagn,4.862,robust,secure,virial_balmer_single_epoch,True,True,eligible_numeric_mass_with_resolved_identity_and_lensing,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,161,77,low,16.863727283703348,0.5023647274044402,3.957726172908227,True,0.4506811134739422,0.5540483413349382,not_evaluable,,lower_pressure,0.0,0.4889536861638579,0.5021862421122012,0.5157280825217606,F_context,retain for catalogue context; no priority claim,31.0118236370222,162,78,navigation_only_no_cross_class_demographic_inference
v3-shared-science,v3-dataset-catalogue,HZA-GN-20621,GN-20621,broad_line_agn,juodzbalis25_jades_blagn,4.682,robust,secure,virial_balmer_single_epoch,True,True,eligible_numeric_mass_with_resolved_identity_and_lensing,,162,78,low,16.350466077351758,0.4962055929282211,3.9968300607825813,True,0.4667280329522872,0.5256831529041549,consistent,0.0217632302757838,lower_pressure,0.0,0.4626642387148305,0.4961363365922846,0.5313234984523291,F_context,retain for catalogue context; no priority claim,30.981027964641104,163,79,navigation_only_no_cross_class_demographic_inference
v3-shared-science,v3-dataset-catalogue,HZA-RUBIES-EGS-17146,RUBIES-EGS-17146,broad_line_agn,taylor24_ceers_rubies_blagn,5.0,robust,secure,virial_balmer_single_epoch,True,True,eligible_numeric_mass_with_resolved_identity_and_lensing,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,163,79,low,16.1573536518406,0.4938882438220872,3.8058456194047086,True,0.44020473905881674,0.5475717485853574,not_evaluable,,lower_pressure,0.0,0.4773600080964773,0.4937060933756533,0.5204943973415939,F_context,retain for catalogue context; no priority claim,30.969441219110436,164,80,navigation_only_no_cross_class_demographic_inference
v3-shared-science,v3-dataset-catalogue,HZA-J0100-16221,J0100-16221,broad_line_agn,matthee23_eiger_fresco_blagn,4.349,robust,secure,virial_balmer_single_epoch,True,True,eligible_numeric_mass_with_resolved_identity_and_lensing,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,164,80,low,16.07288387583596,0.4928746065100315,4.164032311489689,True,0.44831089886897985,0.5374383141510832,not_evaluable,,lower_pressure,0.0,0.4866637940204501,0.4929106067193916,0.49889891007772363,F_context,retain for catalogue context; no priority claim,30.964373032550156,165,81,navigation_only_no_cross_class_demographic_inference
v3-shared-science,v3-dataset-catalogue,HZA-J1526M2050-BHAE-1,J1526M2050-BHAE-1,broad_line_agn,lin24_aspire_blagn,4.1573,robust,probable,virial_balmer_single_epoch,True,True,eligible_numeric_mass_with_resolved_identity_and_lensing,blueshifted_halpha_absorption_357_km_s;absorption_interpretation_uncertain;total_luminosity_reported_without_absorption;formal_mbh_errors_exclude_virial_systematic;nominal_mass_and_lbol_uncorrected_for_dust,165,81,low,15.977907217452895,0.4917348866094347,4.281003681473741,True,0.44970626382230344,0.5337635093965658,not_evaluable,,lower_pressure,0.0,0.48362536699694947,0.49182718191550245,0.4998089534839796,F_context,retain for catalogue context; no priority claim,30.958674433047175,166,82,navigation_only_no_cross_class_demographic_inference
v3-shared-science,v3-dataset-catalogue,HZA-CEERS-01665,CEERS-01665,broad_line_agn,harikane23_nirspec_blagn,4.483,robust,secure,virial_balmer_single_epoch,True,True,eligible_numeric_mass_with_resolved_identity_and_lensing,dust_extinction_corrected;virial_calibration_at_z0;source_does_not_state_numeric_virial_systematic,166,82,low,15.801314125009288,0.48961576950011143,4.044327385303417,False,,,consistent,-0.0165597858746597,lower_pressure,0.0,0.4771886934760092,0.4896392039878759,0.503906357828273,F_context,retain for catalogue context; no priority claim,30.948078847500557,167,83,navigation_only_no_cross_class_demographic_inference
v3-shared-science,v3-dataset-catalogue,HZA-GN-53757,GN-53757,broad_line_agn,juodzbalis25_jades_blagn,4.447,robust,secure,virial_balmer_single_epoch,True,True,eligible_numeric_mass_with_resolved_identity_and_lensing,,167,83,low,15.761974034056184,0.48914368840867417,4.06102191055146,True,0.461612148723383,0.5166752280939654,consistent,-0.0145314148681805,lower_pressure,0.0,0.46151702417266555,0.4896691091955554,0.5177790584168876,F_context,retain for catalogue context; no priority claim,30.945718442043372,168,84,navigation_only_no_cross_class_demographic_inference
v3-shared-science,v3-dataset-catalogue,HZA-DC-683613,DC_683613,broad_line_agn,ren25_alpine_cristal_jwst_blagn_candidates,5.542,tentative,candidate,virial_balmer_single_epoch,True,False,eligible_numeric_mass_with_resolved_identity_and_lensing,table1_flux_is_dust_corrected;formal_mbh_errors_exclude_0p4dex_virial_systematic;intermediate_width_component;oiii_outflow_rejected;local_bpt_composite_region;merger_system;complex_gas_kinematics_may_mimic_blr,168,84,low,15.746301250989772,0.48895561501187723,3.5264671401284247,True,0.4394411223524466,0.538470107671308,consistent,0.0003705451175628,lower_pressure,0.0,0.47091708335704324,0.48923882071369673,0.5079485435102213,F_context,retain for catalogue context; no priority claim,30.944778075059386,169,85,navigation_only_no_cross_class_demographic_inference
v3-shared-science,v3-dataset-catalogue,HZA-J2232P2930-BHAE-1,J2232P2930-BHAE-1,broad_line_agn,lin24_aspire_blagn,4.1349,robust,secure,virial_balmer_single_epoch,True,True,eligible_numeric_mass_with_resolved_identity_and_lensing,nearby_companions_and_overdensity;formal_mbh_errors_exclude_virial_systematic;nominal_mass_and_lbol_uncorrected_for_dust,169,85,low,15.69339078553803,0.48832068942645634,4.256050290309659,True,0.44658387836436597,0.5300575004885465,not_evaluable,,lower_pressure,0.0,0.4782046433887161,0.48814382239382437,0.49825934012062667,F_context,retain for catalogue context; no priority claim,30.94160344713228,170,86,navigation_only_no_cross_class_demographic_inference
v3-shared-science,v3-dataset-catalogue,HZA-CEERS-01236,CEERS-01236,broad_line_agn,harikane23_nirspec_blagn,4.484,robust,secure,virial_balmer_single_epoch,True,True,eligible_numeric_mass_with_resolved_identity_and_lensing,dual_agn_candidate;virial_calibration_at_z0;source_does_not_state_numeric_virial_systematic,170,86,low,15.631776778936512,0.48758132134723814,4.021798043333106,False,,,consistent,0.0034605321095069,lower_pressure,0.0,0.4715190668123675,0.487930243501151,0.505397300906265,F_context,retain for catalogue context; no priority claim,30.937906606736192,171,87,navigation_only_no_cross_class_demographic_inference
v3-shared-science,v3-dataset-catalogue,HZA-J1148-21787,J1148-21787,broad_line_agn,matthee23_eiger_fresco_blagn,4.277,robust,secure,virial_balmer_single_epoch,True,True,eligible_numeric_mass_with_resolved_identity_and_lensing,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,171,87,low,15.624041417557994,0.4874884970106959,4.149918828272977,True,0.4438848747378251,0.5310921192835667,not_evaluable,,lower_pressure,0.0,0.4720106723188734,0.4874835251432471,0.5029343212764211,F_context,retain for catalogue context; no priority claim,30.93744248505348,172,88,navigation_only_no_cross_class_demographic_inference
v3-shared-science,v3-dataset-catalogue,HZA-GN-73488,GN-73488,broad_line_agn,juodzbalis25_jades_blagn,4.133,robust,secure,virial_balmer_single_epoch,True,True,eligible_numeric_mass_with_resolved_identity_and_lensing,,172,88,low,15.53025865330091,0.4863631038396109,4.233921296265163,True,0.4613358429216207,0.5113903647576012,consistent,0.011400540781544,lower_pressure,0.0,0.4610408460100049,0.4858473725561495,0.5105042708632598,F_context,retain for catalogue context; no priority claim,30.931815519198054,173,89,navigation_only_no_cross_class_demographic_inference
v3-shared-science,v3-dataset-catalogue,HZA-GN-62309,GN-62309,broad_line_agn,juodzbalis25_jades_blagn,5.172,robust,secure,virial_balmer_single_epoch,True,True,eligible_numeric_mass_with_resolved_identity_and_lensing,,173,89,low,15.202365715824826,0.4824283885898979,3.6222465459344035,True,0.44869213763955546,0.5161646395402403,consistent,0.0064618041732414,lower_pressure,0.0,0.44531003607800423,0.4823269378741997,0.523617481443557,F_context,retain for catalogue context; no priority claim,30.91214194294949,174,90,navigation_only_no_cross_class_demographic_inference
v3-shared-science,v3-dataset-catalogue,HZA-J0218P0007-BHAE-1,J0218P0007-BHAE-1,broad_line_agn,lin24_aspire_blagn,4.2291,robust,secure,virial_balmer_single_epoch,True,True,eligible_numeric_mass_with_resolved_identity_and_lensing,narrow_halpha_unresolved;formal_mbh_errors_exclude_virial_systematic;nominal_mass_and_lbol_uncorrected_for_dust,174,90,low,14.747430644063286,0.4769691677287594,4.059208324872596,True,0.43399897243788027,0.5199393630196388,not_evaluable,,lower_pressure,0.0,0.46991020062206756,0.47699787973887803,0.4836889372066388,F_context,retain for catalogue context; no priority claim,30.8848458386438,175,91,navigation_only_no_cross_class_demographic_inference
